Linkage Group,Marker Name,Locus Name,Type,Position
Cranberry-Composite_map-F1.LG06,scf283b,scf283b,marker_locus,16.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_32013_1783,scaffold_32013_1783,marker_locus,16.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_19868_2038,scaffold_19868_2038,marker_locus,16.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_25907_1486,scaffold_25907_1486,marker_locus,16.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_19868_2122,scaffold_19868_2122,marker_locus,17.45 cM
Cranberry-Composite_map-F1.LG06,scaffold_93830_824,scaffold_93830_824,marker_locus,18.04 cM
Cranberry-Composite_map-F1.LG06,scaffold_1409_6582,scaffold_1409_6582,marker_locus,19.23 cM
Cranberry-Composite_map-F1.LG06,scaffold_19868_2039,scaffold_19868_2039,marker_locus,19.61 cM
Cranberry-Composite_map-F1.LG06,scf207d,scf207d,marker_locus,19.74 cM
Cranberry-Composite_map-F1.LG06,Ig13662a,Ig13662a,marker_locus,19.74 cM
Cranberry-Composite_map-F1.LG06,scaffold_136828_242,scaffold_136828_242,marker_locus,19.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_1409_6602,scaffold_1409_6602,marker_locus,19.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_1409_6699,scaffold_1409_6699,marker_locus,19.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_157343_197,scaffold_157343_197,marker_locus,19.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_18938_4573,scaffold_18938_4573,marker_locus,19.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_18938_4593,scaffold_18938_4593,marker_locus,19.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_113192_312,scaffold_113192_312,marker_locus,19.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_6018_7390,scaffold_6018_7390,marker_locus,20.58 cM
Cranberry-Composite_map-F1.LG06,scaffold_39646_1106,scaffold_39646_1106,marker_locus,21.01 cM
Cranberry-Composite_map-F1.LG06,scaffold_19084_2934,scaffold_19084_2934,marker_locus,21.01 cM
Cranberry-Composite_map-F1.LG06,scaffold_103669_524,scaffold_103669_524,marker_locus,21.01 cM
Cranberry-Composite_map-F1.LG06,scaffold_27317_2536,scaffold_27317_2536,marker_locus,21.01 cM
Cranberry-Composite_map-F1.LG06,scaffold_47424_2506,scaffold_47424_2506,marker_locus,21.01 cM
Cranberry-Composite_map-F1.LG06,scaffold_47424_2534,scaffold_47424_2534,marker_locus,21.01 cM
Cranberry-Composite_map-F1.LG06,scaffold_68858_1607,scaffold_68858_1607,marker_locus,21.61 cM
Cranberry-Composite_map-F1.LG06,scaffold_110204_363,scaffold_110204_363,marker_locus,21.95 cM
Cranberry-Composite_map-F1.LG06,scaffold_1462_6406,scaffold_1462_6406,marker_locus,24.59 cM
Cranberry-Composite_map-F1.LG06,scaffold_68745_981,scaffold_68745_981,marker_locus,24.59 cM
Cranberry-Composite_map-F1.LG06,scaffold_68745_989,scaffold_68745_989,marker_locus,24.59 cM
Cranberry-Composite_map-F1.LG06,scaffold_68745_1016,scaffold_68745_1016,marker_locus,24.59 cM
Cranberry-Composite_map-F1.LG06,scaffold_20940_1369,scaffold_20940_1369,marker_locus,24.59 cM
Cranberry-Composite_map-F1.LG06,scaffold_71573_464,scaffold_71573_464,marker_locus,24.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_71573_363,scaffold_71573_363,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_20741_4363,scaffold_20741_4363,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_20741_4383,scaffold_20741_4383,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_68668_195,scaffold_68668_195,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_71573_390,scaffold_71573_390,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_71573_393,scaffold_71573_393,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_71573_407,scaffold_71573_407,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_28387_377,scaffold_28387_377,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_58314_754,scaffold_58314_754,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_71573_458,scaffold_71573_458,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_8871_2482,scaffold_8871_2482,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_1462_6423,scaffold_1462_6423,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_42164_1538,scaffold_42164_1538,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_58353_1327,scaffold_58353_1327,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_1462_6450,scaffold_1462_6450,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_58353_1335,scaffold_58353_1335,marker_locus,25.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_10826_1653,scaffold_10826_1653,marker_locus,26.22 cM
Cranberry-Composite_map-F1.LG06,scaffold_28387_441,scaffold_28387_441,marker_locus,26.59 cM
Cranberry-Composite_map-F1.LG06,scaffold_28387_429,scaffold_28387_429,marker_locus,26.68 cM
Cranberry-Composite_map-F1.LG06,scaffold_21274_2078,scaffold_21274_2078,marker_locus,26.69 cM
Cranberry-Composite_map-F1.LG06,scaffold_11028_4961,scaffold_11028_4961,marker_locus,26.69 cM
Cranberry-Composite_map-F1.LG06,scaffold_79399_276,scaffold_79399_276,marker_locus,26.69 cM
Cranberry-Composite_map-F1.LG06,scaffold_867_9961,scaffold_867_9961,marker_locus,27.09 cM
Cranberry-Composite_map-F1.LG06,SCF13711,SCF13711,marker_locus,28.08 cM
Cranberry-Composite_map-F1.LG06,scaffold_57397_504,scaffold_57397_504,marker_locus,28.08 cM
Cranberry-Composite_map-F1.LG06,scaffold_57397_425,scaffold_57397_425,marker_locus,28.17 cM
Cranberry-Composite_map-F1.LG06,scaffold_57397_428,scaffold_57397_428,marker_locus,28.17 cM
Cranberry-Composite_map-F1.LG06,scaffold_11982_2357,scaffold_11982_2357,marker_locus,28.17 cM
Cranberry-Composite_map-F1.LG06,scaffold_11320_1914,scaffold_11320_1914,marker_locus,28.17 cM
Cranberry-Composite_map-F1.LG06,scaffold_59564_865,scaffold_59564_865,marker_locus,28.17 cM
Cranberry-Composite_map-F1.LG06,scaffold_57397_529,scaffold_57397_529,marker_locus,28.21 cM
Cranberry-Composite_map-F1.LG06,scaffold_57397_542,scaffold_57397_542,marker_locus,28.21 cM
Cranberry-Composite_map-F1.LG06,scaffold_28511_3841,scaffold_28511_3841,marker_locus,29.92 cM
Cranberry-Composite_map-F1.LG06,scaffold_190917_152,scaffold_190917_152,marker_locus,29.92 cM
Cranberry-Composite_map-F1.LG06,scaffold_28511_3842,scaffold_28511_3842,marker_locus,29.92 cM
Cranberry-Composite_map-F1.LG06,scaffold_28511_3847,scaffold_28511_3847,marker_locus,29.92 cM
Cranberry-Composite_map-F1.LG06,scaffold_28511_3940,scaffold_28511_3940,marker_locus,30.54 cM
Cranberry-Composite_map-F1.LG06,scaffold_4327_8317,scaffold_4327_8317,marker_locus,30.58 cM
Cranberry-Composite_map-F1.LG06,scaffold_3961_1637,scaffold_3961_1637,marker_locus,30.58 cM
Cranberry-Composite_map-F1.LG06,scaffold_10692_6394,scaffold_10692_6394,marker_locus,31.05 cM
Cranberry-Composite_map-F1.LG06,scaffold_10692_6406,scaffold_10692_6406,marker_locus,31.05 cM
Cranberry-Composite_map-F1.LG06,scaffold_10692_6409,scaffold_10692_6409,marker_locus,31.05 cM
Cranberry-Composite_map-F1.LG06,scaffold_10692_6417,scaffold_10692_6417,marker_locus,31.05 cM
Cranberry-Composite_map-F1.LG06,scaffold_190917_138,scaffold_190917_138,marker_locus,31.05 cM
Cranberry-Composite_map-F1.LG06,scaffold_17788_4666,scaffold_17788_4666,marker_locus,31.05 cM
Cranberry-Composite_map-F1.LG06,scaffold_137350_108,scaffold_137350_108,marker_locus,31.05 cM
Cranberry-Composite_map-F1.LG06,scaffold_11758_4790,scaffold_11758_4790,marker_locus,31.3 cM
Cranberry-Composite_map-F1.LG06,scaffold_1439_3617,scaffold_1439_3617,marker_locus,31.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_1439_3626,scaffold_1439_3626,marker_locus,31.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_190917_76,scaffold_190917_76,marker_locus,31.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_4933_3414,scaffold_4933_3414,marker_locus,31.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_89554_748,scaffold_89554_748,marker_locus,31.85 cM
Cranberry-Composite_map-F1.LG06,scaffold_89554_711,scaffold_89554_711,marker_locus,31.91 cM
Cranberry-Composite_map-F1.LG06,scaffold_83082_326,scaffold_83082_326,marker_locus,32.66 cM
Cranberry-Composite_map-F1.LG06,scaffold_29092_721,scaffold_29092_721,marker_locus,32.66 cM
Cranberry-Composite_map-F1.LG06,scaffold_73116_380,scaffold_73116_380,marker_locus,32.7 cM
Cranberry-Composite_map-F1.LG06,scaffold_73116_456,scaffold_73116_456,marker_locus,32.7 cM
Cranberry-Composite_map-F1.LG06,scaffold_154448_150,scaffold_154448_150,marker_locus,32.7 cM
Cranberry-Composite_map-F1.LG06,scaffold_894_14959,scaffold_894_14959,marker_locus,33.51 cM
Cranberry-Composite_map-F1.LG06,scaffold_25155_1018,scaffold_25155_1018,marker_locus,33.51 cM
Cranberry-Composite_map-F1.LG06,scaffold_25155_1102,scaffold_25155_1102,marker_locus,33.51 cM
Cranberry-Composite_map-F1.LG06,scaffold_11171_3426,scaffold_11171_3426,marker_locus,34.12 cM
Cranberry-Composite_map-F1.LG06,scaffold_9674_5717,scaffold_9674_5717,marker_locus,34.16 cM
Cranberry-Composite_map-F1.LG06,scaffold_1198_607,scaffold_1198_607,marker_locus,34.16 cM
Cranberry-Composite_map-F1.LG06,scaffold_153676_312,scaffold_153676_312,marker_locus,34.16 cM
Cranberry-Composite_map-F1.LG06,scaffold_11171_3393,scaffold_11171_3393,marker_locus,34.16 cM
Cranberry-Composite_map-F1.LG06,scaffold_11171_3395,scaffold_11171_3395,marker_locus,34.16 cM
Cranberry-Composite_map-F1.LG06,scaffold_27319_2455,scaffold_27319_2455,marker_locus,34.16 cM
Cranberry-Composite_map-F1.LG06,scaffold_43513_843,scaffold_43513_843,marker_locus,34.16 cM
Cranberry-Composite_map-F1.LG06,scaffold_6969_6677,scaffold_6969_6677,marker_locus,34.29 cM
Cranberry-Composite_map-F1.LG06,scaffold_19346_4612,scaffold_19346_4612,marker_locus,34.29 cM
Cranberry-Composite_map-F1.LG06,ct188529,ct188529,marker_locus,34.29 cM
Cranberry-Composite_map-F1.LG06,scaffold_6969_6689,scaffold_6969_6689,marker_locus,34.29 cM
Cranberry-Composite_map-F1.LG06,scaffold_6969_6697,scaffold_6969_6697,marker_locus,34.29 cM
Cranberry-Composite_map-F1.LG06,scaffold_28660_353,scaffold_28660_353,marker_locus,35.58 cM
Cranberry-Composite_map-F1.LG06,scaffold_60523_170,scaffold_60523_170,marker_locus,35.78 cM
Cranberry-Composite_map-F1.LG06,scaffold_27703_3875,scaffold_27703_3875,marker_locus,35.95 cM
Cranberry-Composite_map-F1.LG06,scaffold_27703_3878,scaffold_27703_3878,marker_locus,35.95 cM
Cranberry-Composite_map-F1.LG06,scaffold_27703_3893,scaffold_27703_3893,marker_locus,35.95 cM
Cranberry-Composite_map-F1.LG06,scaffold_42396_679,scaffold_42396_679,marker_locus,36.95 cM
Cranberry-Composite_map-F1.LG06,scaffold_37949_2644,scaffold_37949_2644,marker_locus,37.18 cM
Cranberry-Composite_map-F1.LG06,scaffold_50091_829,scaffold_50091_829,marker_locus,37.18 cM
Cranberry-Composite_map-F1.LG06,scaffold_50091_864,scaffold_50091_864,marker_locus,37.18 cM
Cranberry-Composite_map-F1.LG06,scaffold_1960_3583,scaffold_1960_3583,marker_locus,37.28 cM
Cranberry-Composite_map-F1.LG06,scaffold_34084_3432,scaffold_34084_3432,marker_locus,37.84 cM
Cranberry-Composite_map-F1.LG06,scaffold_1002_800,scaffold_1002_800,marker_locus,37.84 cM
Cranberry-Composite_map-F1.LG06,scaffold_34084_3460,scaffold_34084_3460,marker_locus,37.84 cM
Cranberry-Composite_map-F1.LG06,scaffold_63419,scaffold_63419,marker_locus,37.84 cM
Cranberry-Composite_map-F1.LG06,scaffold_1960_8739,scaffold_1960_8739,marker_locus,38.12 cM
Cranberry-Composite_map-F1.LG06,scaffold_12979_3146,scaffold_12979_3146,marker_locus,38.12 cM
Cranberry-Composite_map-F1.LG06,scaffold_6162_7195,scaffold_6162_7195,marker_locus,38.12 cM
Cranberry-Composite_map-F1.LG06,scaffold_24339_4130,scaffold_24339_4130,marker_locus,38.12 cM
Cranberry-Composite_map-F1.LG06,scaffold_31856_1358,scaffold_31856_1358,marker_locus,38.12 cM
Cranberry-Composite_map-F1.LG06,scaffold_63438_577,scaffold_63438_577,marker_locus,38.77 cM
Cranberry-Composite_map-F1.LG06,scaffold_3235_9434,scaffold_3235_9434,marker_locus,38.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_3235_9543,scaffold_3235_9543,marker_locus,38.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_34084_3459,scaffold_34084_3459,marker_locus,38.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_3235_6852,scaffold_3235_6852,marker_locus,38.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_3235_9464,scaffold_3235_9464,marker_locus,38.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_3235_9478,scaffold_3235_9478,marker_locus,38.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_2233_7378,scaffold_2233_7378,marker_locus,40.36 cM
Cranberry-Composite_map-F1.LG06,scaffold_63438_594,scaffold_63438_594,marker_locus,40.36 cM
Cranberry-Composite_map-F1.LG06,scaffold_38187_2604,scaffold_38187_2604,marker_locus,40.5 cM
Cranberry-Composite_map-F1.LG06,scaffold_39976_482,scaffold_39976_482,marker_locus,40.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_155313_304,scaffold_155313_304,marker_locus,42.76 cM
Cranberry-Composite_map-F1.LG06,scaffold_32357_1197,scaffold_32357_1197,marker_locus,42.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_32357_1199,scaffold_32357_1199,marker_locus,42.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_5144_307,scaffold_5144_307,marker_locus,42.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_71231_1305,scaffold_71231_1305,marker_locus,42.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_40699_2470,scaffold_40699_2470,marker_locus,42.97 cM
Cranberry-Composite_map-F1.LG06,1trimcontig344502,1trimcontig344502,marker_locus,42.97 cM
Cranberry-Composite_map-F1.LG06,scaffold_54808_1901,scaffold_54808_1901,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,NA824,NA824,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_198008_143,scaffold_198008_143,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_19245_2360,scaffold_19245_2360,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_44261_1822,scaffold_44261_1822,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_76095_547,scaffold_76095_547,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_19245_2361,scaffold_19245_2361,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_19245_2378,scaffold_19245_2378,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_19245_4053,scaffold_19245_4053,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_222511_125,scaffold_222511_125,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_26339_1790,scaffold_26339_1790,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_26339_1806,scaffold_26339_1806,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_26339_305,scaffold_26339_305,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_26339_307,scaffold_26339_307,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_26339_322,scaffold_26339_322,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_40699_2159,scaffold_40699_2159,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_40699_2474,scaffold_40699_2474,marker_locus,43.53 cM
Cranberry-Composite_map-F1.LG06,scaffold_67183_2619,scaffold_67183_2619,marker_locus,43.61 cM
Cranberry-Composite_map-F1.LG06,scaffold_54808_1823,scaffold_54808_1823,marker_locus,43.81 cM
Cranberry-Composite_map-F1.LG06,scaffold_25116_2736,scaffold_25116_2736,marker_locus,43.81 cM
Cranberry-Composite_map-F1.LG06,scaffold_50003_1379,scaffold_50003_1379,marker_locus,43.81 cM
Cranberry-Composite_map-F1.LG06,scaffold_50003_1381,scaffold_50003_1381,marker_locus,43.81 cM
Cranberry-Composite_map-F1.LG06,scaffold_48726_672,scaffold_48726_672,marker_locus,43.81 cM
Cranberry-Composite_map-F1.LG06,314831_K70,314831_K70,marker_locus,43.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_50003_1254,scaffold_50003_1254,marker_locus,43.82 cM
Cranberry-Composite_map-F1.LG06,scaffold_12462_3597,scaffold_12462_3597,marker_locus,44.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_24594_1765,scaffold_24594_1765,marker_locus,44.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_7686_5923,scaffold_7686_5923,marker_locus,44.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_19245_2370,scaffold_19245_2370,marker_locus,44.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_32357_1292,scaffold_32357_1292,marker_locus,44.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_32357_1298,scaffold_32357_1298,marker_locus,44.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_7686_5890,scaffold_7686_5890,marker_locus,44.1 cM
Cranberry-Composite_map-F1.LG06,scaffold_106588_724,scaffold_106588_724,marker_locus,44.39 cM
Cranberry-Composite_map-F1.LG06,scaffold_25116_2650,scaffold_25116_2650,marker_locus,44.39 cM
Cranberry-Composite_map-F1.LG06,scaffold_25116_2669,scaffold_25116_2669,marker_locus,44.39 cM
Cranberry-Composite_map-F1.LG06,scaffold_51463_1551,scaffold_51463_1551,marker_locus,45.52 cM
Cranberry-Composite_map-F1.LG06,scaffold_55170_281,scaffold_55170_281,marker_locus,45.52 cM
Cranberry-Composite_map-F1.LG06,scaffold_37239_2606,scaffold_37239_2606,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_37239_2645,scaffold_37239_2645,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_37239_2649,scaffold_37239_2649,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_28915_1658,scaffold_28915_1658,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_28915_1682,scaffold_28915_1682,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_28915_1755,scaffold_28915_1755,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_45169_1580,scaffold_45169_1580,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_45169_1598,scaffold_45169_1598,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_72352_1197,scaffold_72352_1197,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_22254_2263,scaffold_22254_2263,marker_locus,45.6 cM
Cranberry-Composite_map-F1.LG06,scaffold_66897_943,scaffold_66897_943,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,scaffold_25394_4210,scaffold_25394_4210,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,scaffold_25727_2686,scaffold_25727_2686,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,scaffold_29958_2278,scaffold_29958_2278,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,scaffold_39893_1561,scaffold_39893_1561,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,scaffold_61919_429,scaffold_61919_429,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,scaffold_27768_2738,scaffold_27768_2738,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,vm53000,vm53000,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,scaffold_18605_2339,scaffold_18605_2339,marker_locus,45.8 cM
Cranberry-Composite_map-F1.LG06,scf112c,scf112c,marker_locus,45.88 cM
Cranberry-Composite_map-F1.LG06,scaffold_3467_4488,scaffold_3467_4488,marker_locus,45.88 cM
Cranberry-Composite_map-F1.LG06,scaffold_39893_1608,scaffold_39893_1608,marker_locus,45.88 cM
Cranberry-Composite_map-F1.LG06,scaffold_10539_5125,scaffold_10539_5125,marker_locus,45.88 cM
Cranberry-Composite_map-F1.LG06,scaffold_91149_149,scaffold_91149_149,marker_locus,45.88 cM
Cranberry-Composite_map-F1.LG06,scaffold_2341_8424,scaffold_2341_8424,marker_locus,45.88 cM
Cranberry-Composite_map-F1.LG06,scaffold_32066_3739,scaffold_32066_3739,marker_locus,45.92 cM
Cranberry-Composite_map-F1.LG06,scaffold_11583_5524,scaffold_11583_5524,marker_locus,45.92 cM
Cranberry-Composite_map-F1.LG06,scaffold_6634_3292,scaffold_6634_3292,marker_locus,45.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_118306_321,scaffold_118306_321,marker_locus,45.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_33632_2421,scaffold_33632_2421,marker_locus,45.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_65869_348,scaffold_65869_348,marker_locus,45.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_6634_3409,scaffold_6634_3409,marker_locus,45.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_8296_1115,scaffold_8296_1115,marker_locus,45.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_52913_1555,scaffold_52913_1555,marker_locus,45.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_52913_1566,scaffold_52913_1566,marker_locus,45.96 cM
Cranberry-Composite_map-F1.LG06,scaffold_14_22768,scaffold_14_22768,marker_locus,46.16 cM
Cranberry-Composite_map-F1.LG06,scaffold_32066_3783,scaffold_32066_3783,marker_locus,46.38 cM
Cranberry-Composite_map-F1.LG06,scaffold_38781_1495,scaffold_38781_1495,marker_locus,46.38 cM
Cranberry-Composite_map-F1.LG06,scaffold_11766_2387,scaffold_11766_2387,marker_locus,46.94 cM
Cranberry-Composite_map-F1.LG06,scaffold_132094_233,scaffold_132094_233,marker_locus,47.23 cM
Cranberry-Composite_map-F1.LG06,scaffold_100544_222,scaffold_100544_222,marker_locus,47.23 cM
Cranberry-Composite_map-F1.LG06,scaffold_23771_1614,scaffold_23771_1614,marker_locus,47.23 cM
Cranberry-Composite_map-F1.LG06,scaffold_23771_2193,scaffold_23771_2193,marker_locus,47.23 cM
Cranberry-Composite_map-F1.LG06,SCF139334,SCF139334,marker_locus,47.23 cM
Cranberry-Composite_map-F1.LG06,scaffold_29780_2451,scaffold_29780_2451,marker_locus,47.26 cM
Cranberry-Composite_map-F1.LG06,scaffold_120380_351,scaffold_120380_351,marker_locus,47.29 cM
Cranberry-Composite_map-F1.LG06,scaffold_33632_2407,scaffold_33632_2407,marker_locus,47.29 cM
Cranberry-Composite_map-F1.LG06,scaffold_6661_6686,scaffold_6661_6686,marker_locus,47.71 cM
Cranberry-Composite_map-F1.LG06,scaffold_7419_2320,scaffold_7419_2320,marker_locus,47.71 cM
Cranberry-Composite_map-F1.LG06,scaffold_75533_79,scaffold_75533_79,marker_locus,48.19 cM
Cranberry-Composite_map-F1.LG06,scaffold_18775_1385,scaffold_18775_1385,marker_locus,48.19 cM
Cranberry-Composite_map-F1.LG06,scaffold_17555_1732,scaffold_17555_1732,marker_locus,48.3 cM
Cranberry-Composite_map-F1.LG06,scaffold_8717_2081,scaffold_8717_2081,marker_locus,48.3 cM
Cranberry-Composite_map-F1.LG06,scaffold_17555_1746,scaffold_17555_1746,marker_locus,48.3 cM
Cranberry-Composite_map-F1.LG06,scaffold_17555_4794,scaffold_17555_4794,marker_locus,48.3 cM
Cranberry-Composite_map-F1.LG06,scaffold_32862_852,scaffold_32862_852,marker_locus,48.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_14917_865,scaffold_14917_865,marker_locus,48.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_32862_813,scaffold_32862_813,marker_locus,48.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_147512_363,scaffold_147512_363,marker_locus,48.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_147512_365,scaffold_147512_365,marker_locus,48.9 cM
Cranberry-Composite_map-F1.LG06,scaffold_17555_4850,scaffold_17555_4850,marker_locus,49.5 cM
Cranberry-Composite_map-F1.LG06,scaffold_13686_6303,scaffold_13686_6303,marker_locus,49.5 cM
Cranberry-Composite_map-F1.LG06,scaffold_13686_6337,scaffold_13686_6337,marker_locus,49.5 cM
Cranberry-Composite_map-F1.LG06,scaffold_83189_874,scaffold_83189_874,marker_locus,49.5 cM
Cranberry-Composite_map-F1.LG06,scaffold_43354_1476,scaffold_43354_1476,marker_locus,49.56 cM
Cranberry-Composite_map-F1.LG06,412234_K63,412234_K63,marker_locus,49.7 cM
Cranberry-Composite_map-F1.LG06,SCF9909,SCF9909,marker_locus,49.79 cM
Cranberry-Composite_map-F1.LG06,scaffold_14917_902,scaffold_14917_902,marker_locus,49.79 cM
Cranberry-Composite_map-F1.LG06,SCF3427,SCF3427,marker_locus,51.28 cM
Cranberry-Composite_map-F1.LG06,1trimcontig238080,1trimcontig238080,marker_locus,51.28 cM
Cranberry-Composite_map-F1.LG06,scaffold_9477_1301,scaffold_9477_1301,marker_locus,51.75 cM
Cranberry-Composite_map-F1.LG06,scaffold_1060_11605,scaffold_1060_11605,marker_locus,51.75 cM
Cranberry-Composite_map-F1.LG06,scaffold_164_11225,scaffold_164_11225,marker_locus,51.75 cM
Cranberry-Composite_map-F1.LG06,scaffold_86629_1261,scaffold_86629_1261,marker_locus,53.07 cM
Cranberry-Composite_map-F1.LG06,scaffold_119692_597,scaffold_119692_597,marker_locus,53.07 cM
Cranberry-Composite_map-F1.LG06,SCF22442,SCF22442,marker_locus,53.07 cM
Cranberry-Composite_map-F1.LG06,scaffold_609_110,scaffold_609_110,marker_locus,53.07 cM
Cranberry-Composite_map-F1.LG06,scaffold_29516_1231,scaffold_29516_1231,marker_locus,53.27 cM
Cranberry-Composite_map-F1.LG06,scaffold_66546_1774,scaffold_66546_1774,marker_locus,54.11 cM
Cranberry-Composite_map-F1.LG06,scaffold_11512_6263,scaffold_11512_6263,marker_locus,55.34 cM
Cranberry-Composite_map-F1.LG06,vm27120,vm27120,marker_locus,55.34 cM
Cranberry-Composite_map-F1.LG06,scaffold_11512_6264,scaffold_11512_6264,marker_locus,55.34 cM
Cranberry-Composite_map-F1.LG06,scaffold_11512_6287,scaffold_11512_6287,marker_locus,55.34 cM
Cranberry-Composite_map-F1.LG06,scaffold_12445_2973,scaffold_12445_2973,marker_locus,55.5 cM
Cranberry-Composite_map-F1.LG06,scaffold_17547_2560,scaffold_17547_2560,marker_locus,55.54 cM
